item_id,x,y
1946,2.1416469,11.1647625
1947,2.156226,11.119297
1948,2.1163852,11.126007
1949,2.0892682,11.165329
1950,0.08190937,10.294168
1951,1.7477176,10.730145
1952,1.6661655,10.744585
1953,-1.3543068,8.720993
1954,3.357453,11.934235
1955,2.1478055,11.166613
1956,-0.14283179,9.466295
1957,-0.96240866,8.416353
1958,-1.1712145,8.363481
1959,3.2947896,11.888072
1960,3.2432308,11.929331
1961,2.1438377,11.37673
1962,-3.6978934,3.320487
1963,-3.7674286,3.1455915
1964,-0.20257108,8.764557
1965,-1.1734648,9.861491
1966,-3.137467,3.5927472
1967,-3.3620896,0.8623732
1968,-4.018407,2.7365906
1969,1.914398,11.009064
1970,-0.6574199,8.810596
1971,-4.0167933,3.5301983
1972,-1.471811,2.6852505
1973,-0.6562782,2.836265
1974,-0.78794444,2.768877
1975,-0.9873788,2.5829773
1976,-3.014756,4.052821
1977,-1.3412948,2.1171575
1978,-1.117873,2.6158867
1979,-3.1012282,3.6803286
1980,-1.3536593,2.642116
1981,-0.26216084,2.3064802
1982,-2.149461,2.1419718
1983,-1.3998718,2.0267878
1984,-2.2032635,2.180169
1985,-3.0617392,2.5922287
1986,-2.8351965,2.5211453
1987,-2.5847664,2.2521002
1988,-2.2390168,2.5721583
1989,1.7486987,6.0473714
1990,-1.318371,2.8108356
1991,-0.68226475,2.8392422
1992,-0.7250664,2.1607108
1993,-2.1292965,2.423993
1994,0.28579295,3.413349
1995,-3.1704533,1.7662259
1996,-1.0522124,2.5572808
1997,-0.8146956,2.448209
1998,-1.019586,2.6804373
1999,-2.6080134,2.9604073
2000,-1.5418172,2.855954
2001,-1.4895972,2.6876845
2002,-0.931469,2.4347136
2003,-1.5315161,2.8109937
2004,-1.239277,2.6874354
2005,-0.57604307,2.679889
2006,-0.32037243,2.2858377
2007,-0.9772157,2.879567
2008,-0.79725724,2.2673647
2009,-1.2851648,2.7202673
2010,-2.2437987,2.451959
2011,-1.4522222,2.7124422
2012,-1.0589134,1.8538427
2013,-0.23312223,2.5734937
2014,-0.30758163,2.8068283
2015,1.670849,5.934365
2016,2.0762703,10.644518
2017,0.1258085,3.1876605
2018,-0.033084042,2.6869214
2019,-0.8872033,0.007902404
2020,-1.6868914,2.2713096
2021,-2.4563584,2.1839871
2022,-0.62237644,3.008764
2023,-0.5684747,2.7499387
2024,-1.1398071,2.0901268
2025,-1.0175157,2.4764876
2026,-0.2120484,2.4273825
2027,-1.699345,2.462608
2028,-2.0163736,0.9842974
2029,-2.6702898,0.82911855
2030,-0.22640118,2.8344285
2031,1.2256942,5.5998774
2032,-0.30219528,2.5126038
2033,-0.93249476,2.5409834
2034,-1.3089396,2.7016494
2035,-1.1327024,2.5495865
2036,-0.9646958,2.415501
2037,-0.5616586,2.3230824
2038,-0.25890914,2.4510524
2039,0.20423546,3.4296656
2040,-2.742498,2.5054173
2041,-2.9914615,2.633085
2042,-0.50350046,2.5346384
2043,3.0851965,5.961687
2044,-1.9095641,0.80202305
2045,-1.1566935,2.356312
2046,-3.500117,4.772364
2047,-0.31018952,2.1646285
2048,-0.7645153,2.9927866
2049,-3.486535,4.100225
2050,-3.3847353,4.90889
2051,-2.391141,2.9829621
2052,-2.8194091,4.8885775
2053,-3.618693,4.8341603
2054,-0.8451977,2.3337889
2055,-0.89585143,2.6353583
2056,-4.523302,2.9446833
2057,-1.4049548,2.4051483
2058,-0.5222564,2.541538
2059,-1.4277585,2.7020824
2060,-0.7380476,2.6829667
2061,-3.336483,4.6901
2062,-0.8748153,2.8472714
2063,-1.2196032,2.7220933
2064,-1.127843,2.7087874
2065,0.31710815,3.3414369
2066,-1.3583927,2.6595962
2067,-0.3779558,2.173936
2068,0.25593546,3.2681837
2069,-0.29866737,2.5870936
2070,1.1972036,5.5710135
2071,-1.4114305,2.6140652
2072,-1.4959306,2.5452106
2073,-0.7057745,2.5823948
2074,-1.187697,2.6671202
2075,-3.3900898,4.3203864
2076,-3.9493237,4.7383084
2077,-3.9898467,3.0800204
2078,-0.98112744,2.7704837
2079,-2.6164384,3.931388
2080,-1.1923195,2.7808971
2081,-1.0053979,2.2007666
2082,-1.7485732,2.3949819
2083,-1.7997046,2.1718602
2084,-0.35357738,2.517904
2085,-0.15948865,2.5317757
2086,-0.37899086,2.783007
2087,-0.6047329,2.9110339
2088,-1.4692434,2.518578
2089,-1.4777207,2.8477452
2090,-0.6050542,2.804298
2091,-0.07053063,2.7413068
2092,-0.6868404,2.9178216
2093,-0.098226026,2.2858899
2094,-0.615411,2.565086
2095,-0.9980216,2.4810712
2096,-0.8486484,2.645824
2097,-0.017828425,2.5474205
2098,1.1837081,5.5630856
2099,-2.3371227,1.1803961
2100,-0.70380306,2.4739408
2101,-0.8090741,2.7752955
2102,0.017607404,2.5903053
2103,-1.3277162,2.841023
2104,0.3256277,3.3496034
2105,-2.143082,2.1338744
2106,-0.14298469,2.3669276
2107,-0.20909165,2.5873075
2108,-0.107400745,2.706593
2109,-0.6080017,2.1653647
2110,-0.11270101,2.979634
2111,-0.65191084,2.6858912
2112,-1.0846764,2.1186767
2113,-0.68724334,2.8135526
2114,-0.83381283,2.6181884
2115,-0.046990097,2.7636213
2116,-1.173186,2.7887335
2117,-2.3903797,0.5666746
2118,-2.4291792,1.2190379
2119,-2.065515,2.0641294
2120,-0.9623738,2.5425625
2121,-1.0428885,2.6461163
2122,-0.6442999,2.2807784
2123,-0.8950245,2.6431253
2124,-0.46956784,2.4884424
2125,-1.5232143,5.0507174
2126,-1.4501016,4.988392
2127,-2.6750538,3.662206
2128,2.869656,5.823719
2129,-2.3303719,1.9237789
2130,-0.65751487,2.5705602
2131,-0.53111553,2.7071664
2132,-0.32706544,2.3044376
2133,-0.56995326,2.5628562
2134,-0.56228614,2.5703828
2135,-0.4951132,2.8961663
2136,-0.8273919,2.6137395
2137,-0.8024203,2.6911685
2138,-0.36399356,2.5677743
2139,-0.5328038,2.5905724
2140,-0.28577632,2.8747618
2141,-1.3443179,2.7294788
2142,-1.8356537,3.0326405
2143,-1.2647442,2.8553941
2144,0.32667497,3.3567724
2145,-0.5450577,2.7763073
2146,-1.2559412,2.9395785
2147,0.25399527,3.5037832
2148,-0.4021485,2.7173429
2149,-0.58572716,2.7503552
2150,-0.30859593,2.503455
2151,-0.61588484,2.4252925
2152,0.17648065,3.2018054
2153,-0.83774436,2.7258558
2154,-4.307444,5.219845
2155,-2.1182072,2.4396775
2156,-2.6914892,2.3984282
2157,-1.4553556,2.6930833
2158,-0.7769179,2.3233576
2159,-0.95001096,2.4451168
2160,-0.65420926,2.777105
2161,-1.0893707,2.7833216
2162,0.8691451,5.747697
2163,-0.6405059,2.5975785
2164,0.31714773,3.5856977
2165,0.13895833,3.3484027
2166,0.85652244,5.585067
2167,-0.1910651,2.4558005
2168,0.054172486,2.8364048
2169,-0.5848894,2.2692254
2170,-0.20139176,2.5302644
2171,-0.39987856,2.329147
2172,-0.6956825,2.2494767
2173,-0.4137489,2.7644482
2174,-1.2121779,2.1963842
2175,-0.84176487,2.5263987
2176,3.0689514,5.950087
2177,-1.1367708,2.1016157
2178,-0.8141932,2.0204163
2179,-3.9372852,3.2592568
2180,-0.22753738,2.5525432
2181,-0.057128284,2.212732
2182,-1.1081041,2.402477
2183,-1.9576486,2.493266
2184,-1.0057037,2.0972874
2185,-0.27006543,2.4743736
2186,-0.25196594,2.2501836
2187,-0.29777354,2.2210562
2188,-0.26727325,2.2246509
2189,-0.78937393,2.4641025
2190,-0.9428865,2.4163249
2191,-0.7757565,2.4713407
2192,-1.036142,1.886739
2193,-1.6123153,2.224135
2194,-0.9091468,1.8369162
2195,-0.60621333,1.9314666
2196,-0.30111697,2.1514273
2197,-0.106659815,2.1716018
2198,-0.070264325,2.1117182
2199,-0.12241839,2.144076
2200,-0.07872657,2.1737657
2201,-0.20401244,2.3037481
2202,-0.10735358,2.0613456
2203,-0.35781145,2.1483195
2204,-0.22030427,2.5695817
2205,-0.64973384,2.3259254
2206,-1.270694,2.2103775
2207,-1.0235732,2.3046958
2208,-1.0100996,2.3852775
2209,-1.0290449,2.2290802
2210,-0.8985653,2.3095021
2211,-0.9648077,1.3339825
2212,-0.8506353,1.4548517
2213,-0.8502942,1.4944918
2214,-0.8969065,1.4556786
2215,-3.3233097,1.184667
2216,-0.9439929,1.4544047
2217,-0.92734826,2.2857037
2218,-0.6182343,2.4333205
2219,-0.8320704,1.5798897
2220,-0.83512086,2.3610487
2221,-0.6682341,2.1683707
2222,-0.96902037,1.9560404
2223,-0.741317,2.0871778
2224,-0.8887556,1.5151687
2225,-0.9460742,1.3843613
2226,-0.9920213,1.3694896
2227,-0.9390456,1.4430473
2228,-0.93854564,2.195717
2229,-1.0012714,1.3638401
2230,-0.51438826,2.6237102
2231,-0.58498514,1.9680763
2232,-0.91863173,1.3987856
2233,-0.4797539,2.0785909
2234,-0.9191462,1.4521887
2235,-1.7650853,1.0736635
2236,-0.7165054,1.8519645
2237,-0.94489646,1.348731
2238,-0.77875954,1.711028
2239,-1.0266261,1.294699
2240,-0.6496056,1.9598751
2241,-0.8942584,2.4338093
2242,-0.87004143,2.539112
2243,-0.9342101,1.4265487
2244,-1.0342696,1.3177254
2245,-0.13189906,2.1662486
2246,-0.9479815,1.3292128
2247,-2.709382,0.9948212
2248,-1.0097911,1.3210322
2249,-1.0816816,1.3399576
2250,-1.3810723,1.217946
2251,-1.050881,1.5319545
2252,-0.13599811,2.32344
2253,-0.8657704,2.3068762
2254,-0.9185744,1.6623095
2255,-0.5356654,1.7363989
2256,-0.6215091,1.9943172
2257,-0.8611219,1.3961972
2258,-1.2072638,1.2137188
2259,-0.4749443,1.8231109
2260,-0.957137,1.891947
2261,-1.7315811,1.0696402
2262,-0.9719849,1.3217585
2263,-1.2942959,1.257445
2264,-1.0018488,1.3514436
2265,-1.1276004,2.0557084
2266,-0.10559763,2.166866
2267,-0.11421556,2.310055
2268,-1.2949431,2.0272968
2269,-0.28423163,2.3870802
2270,-0.022506839,3.061031
2271,-1.2034427,2.4408798
2272,-0.24728636,2.6029837
2273,-1.2144238,1.9541137
2274,-3.2823277,2.44447
2275,-0.33469883,2.7295792
2276,-3.2907412,2.5145395
2277,-0.355536,2.6188884
2278,-0.1898212,2.4022722
2279,-0.6040995,2.0633736
2280,-0.4727357,2.6056633
2281,-0.7336368,2.3324525
2282,-0.23432195,2.5770624
2283,-0.6981887,2.8445253
2284,-1.0642853,2.5744994
2285,-3.254223,5.632712
2286,-0.82887685,1.96654
2287,-0.09699074,2.2750916
2288,-0.13164169,2.0598664
2289,-0.08388502,2.212179
2290,-0.922749,2.0216322
2291,-0.6149595,1.9858943
2292,-0.79703695,1.628425
2293,-0.26309374,2.459353
2294,-0.7508433,2.4221342
2295,-0.65891546,2.519754
2296,-0.18318763,2.4065845
2297,-0.00535055,2.6298454
2298,-1.3690842,2.493268
2299,-0.8568983,1.4556533
2300,-1.1330274,2.0065615
2301,-0.9343914,1.36552
2302,-0.6620008,2.2650654
2303,-0.9053223,2.3694305
2304,-0.997861,1.9871716
2305,-0.24365455,2.4304342
2306,-0.29750633,2.4571939
2307,-0.39378214,2.5098221
2308,-0.842334,2.4291902
2309,-0.8772693,2.3025784
2310,-1.0045166,2.5529613
2311,-0.67146015,3.2289808
2312,-0.09904431,2.291499
2313,-0.19545247,2.5587215
2314,-0.04590867,2.24809
2315,-0.5630729,1.9634373
2316,-0.50634366,2.5606904
2317,-0.66195977,2.2820055
2318,-0.7917742,2.3291488
2319,-0.41086978,2.1352465
2320,-0.08221004,2.3136277
2321,-0.18663429,2.519693
2322,-0.08213376,2.2604527
2323,-0.18572956,2.2903452
2324,-0.20687926,2.6104555
2325,-0.17404501,2.384829
2326,-0.29837888,2.1461802
2327,-0.30439445,2.296626
2328,-1.283292,2.0132174
2329,-1.2458513,1.3799531
2330,-2.5968018,3.7869172
2331,-0.6659659,2.1337864
2332,0.19590627,3.1486926
2333,-0.056271557,2.1366942
2334,-1.0156208,2.1686027
2335,-0.6179199,2.0322452
2336,-0.81381446,1.7076298
2337,-0.9990237,2.595888
2338,-0.5739685,2.5972016
2339,0.29332936,3.2753296
2340,-0.09412606,2.3121064
2341,-0.6116746,2.3546348
2342,-0.3360618,2.461396
2343,-0.92102194,2.7902918
2344,0.25482696,3.2345622
2345,-2.045288,2.5829678
2346,-0.48691025,2.6192749
2347,-3.9242327,3.1975732
2348,2.4211156,10.822231
2349,-2.6943843,2.2614465
2350,-2.0469236,1.8290142
2351,-4.036579,3.3832073
2352,-3.0010924,3.6671095
2353,-2.2452066,2.3533387
2354,-3.0570936,2.597969
2355,-3.564718,5.001297
2356,-3.6664488,2.7752793
2357,-3.7493975,3.0418642
2358,-3.84072,2.0815418
2359,-4.3286557,3.2157714
2360,-4.0980964,3.3661942
2361,-3.8373353,2.108972
2362,-3.7099195,3.004347
2363,-4.159033,3.1132858
2364,-3.9183176,4.390689
2365,-4.157081,3.764207
2366,-3.8086224,3.049622
2367,-3.9219778,3.1876745
2368,0.0807426,8.365738
2369,-5.0575523,3.229725
2370,-2.4218545,2.9804323
2371,2.7827933,9.793163
2372,-2.3151422,4.8434677
2373,-3.7388523,2.9103203
2374,-3.778121,2.7834346
2375,-3.9202585,3.1943655
2376,-3.6535313,3.6665375
2377,-1.3165087,3.3976343
2378,2.3558075,10.4308815
2379,-3.0355113,2.3804116
2380,-4.040963,2.199553
2381,-3.2910895,2.7935917
2382,-3.6809509,2.5823467
2383,-1.3154168,2.247362
2384,-3.5209699,2.6489344
2385,-3.2053792,2.7878659
2386,-3.88635,3.3996687
2387,-4.1561904,3.1888452
2388,-0.019291611,2.231408
2389,-4.726166,2.3983262
2390,-2.5309489,0.9299979
2391,-2.654255,0.6509449
2392,-3.1685894,0.98063684
2393,-3.2448323,2.4152963
2394,-3.3388875,1.0127714
2395,-3.3565905,0.83132213
2396,-2.917992,1.0528208
2397,-3.224333,1.2111813
2398,-1.0210251,1.4529192
2399,-1.8368852,4.0859613
2400,-4.584134,4.7828946
2401,-3.3201692,0.81122255
2402,-2.804553,0.90638334
2403,-2.7161984,0.84732693
2404,-3.3708537,0.88101554
2405,-3.2068913,1.2239271
2406,-3.5115275,0.97085345
2407,-3.3645835,1.2874804
2408,-2.7370565,0.873944
2409,-3.365855,1.3993266
2410,-3.2007287,1.0373495
2411,-2.749153,0.80333525
2412,-2.953168,1.0049028
2413,-1.9115486,1.9913398
2414,-2.802275,0.72519064
2415,-3.3545225,1.0787092
2416,-2.9860392,1.103879
2417,-2.91588,1.5158027
2418,-2.6531296,0.8721637
2419,-2.847649,0.7331353
2420,-3.331044,2.1128724
2421,-1.4116256,6.591682
2422,2.6797373,10.406605
2423,-3.6782753,3.0799708
2424,-3.149327,3.5698833
2425,-1.4280971,2.4261873
2426,-2.9339483,1.6020728
2427,2.4928553,10.3679905
2428,3.13706,5.995599
2429,-4.958389,3.2996163
2430,-4.139846,3.218715
2431,2.6451097,10.695836
2432,-4.3256946,2.5724888
2433,-4.2352004,2.813828
2434,2.6953166,10.840501
2435,-5.1628222,3.194548
2436,-4.422029,3.0485215
2437,-5.0787797,3.2727032
2438,-3.5134795,3.2838962
2439,-5.127702,3.2389472
2440,-5.111198,3.2112324
2441,-3.4974577,2.5295877
2442,-4.9120307,2.8775885
2443,-4.7605143,3.2936373
2444,-4.586202,2.9009845
2445,-4.938507,3.2702832
2446,-2.6226387,3.0475247
2447,-5.0541105,3.2141888
2448,-2.8195484,4.4331336
2449,3.1294253,6.0319824
2450,-3.3778932,3.759296
2451,-0.23447034,2.875809
2452,-3.3616374,2.7695048
2453,2.5795302,10.921587
2454,-4.089112,3.0388486
2455,2.7031362,10.387116
2456,-4.184487,2.2690887
2457,-4.0772223,4.0685873
2458,-4.418482,4.4401283
2459,2.7129152,10.782825
2460,-3.9118888,2.7425227
2461,-4.0807357,2.8157017
2462,-4.7328925,2.9612541
2463,-4.003866,3.4246566
2464,-3.555597,2.6320164
2465,-4.1167054,3.2651522
2466,-3.6480312,2.329021
2467,-4.4744625,2.1199615
2468,-3.7087522,2.7036564
2469,-3.724751,2.7177997
2470,-3.763469,2.7159243
2471,-3.918569,2.7977757
2472,-4.025086,2.864939
2473,-3.733717,2.6938055
2474,-3.9580321,3.4826336
2475,-3.4201393,3.0665925
2476,-4.2599316,3.0898185
2477,-3.749818,2.8238928
2478,-4.0974374,3.3263245
2479,-0.9796678,2.0722592
2480,-3.7891269,2.0062463
2481,-3.0134368,1.6573899
2482,-4.1925526,3.8016386
2483,-4.129965,3.7656136
2484,-3.6677663,2.1004283
2485,-3.708913,2.697299
2486,-3.461081,3.4428687
2487,-3.86239,2.9820895
2488,-3.7528841,2.0058036
2489,-3.553257,2.5986233
2490,-3.8942313,2.8672671
2491,-3.821352,2.469117
2492,-2.8051627,8.2047615
2493,-2.9370306,2.8607721
2494,2.712401,10.402826
2495,-4.326784,2.8961782
2496,-0.78130174,8.618773
2497,0.11384201,5.876674
2498,2.164469,10.418699
2499,-3.4784935,3.9587984
2500,-3.8852768,3.0901775
2501,-3.8870604,3.064359
2502,-3.7550719,2.8188407
2503,-4.235775,3.8408422
2504,-4.544161,4.392896
2505,-3.7614088,3.7907186
2506,-3.901632,3.2876198
2507,-3.6713057,3.3995888
2508,-3.9825094,2.80697
2509,-3.6328788,2.572481
2510,-4.61907,2.9126625
2511,-4.0918083,2.982711
2512,-3.616271,4.67294
2513,-3.8068604,3.0980046
2514,-3.9353683,3.334294
2515,-3.652513,3.3370383
2516,-3.9098654,4.7429657
2517,-3.7325299,2.703841
2518,-3.839417,3.3302908
2519,-4.0741606,3.0456712
2520,-3.7931638,3.200859
2521,-4.0784545,2.90937
2522,-4.6902027,3.082369
2523,-4.1181254,3.0490491
2524,-3.5018847,3.7236366
2525,-3.697856,2.7277172
2526,-3.7631297,2.9756267
2527,-3.7515259,2.7708566
2528,-2.8892188,2.4069266
2529,-3.9989815,3.2593405
2530,-3.9102716,3.1369765
2531,-3.8375998,3.0638022
2532,-3.8390229,3.1575415
2533,-3.8221707,3.0632906
2534,-3.869108,3.146254
2535,-4.036678,3.1981783
2536,-3.8631134,3.0959277
2537,-3.8390892,3.1379569
2538,-3.971242,3.0534737
2539,-3.150107,4.264518
2540,2.617624,10.296451
2541,2.574819,10.386405
2542,2.3823555,10.325637
2543,2.6394045,10.285276
2544,-2.8859081,3.9895554
2545,2.2108333,10.412983
2546,-4.218819,2.5904438
2547,-0.027455745,7.862455
2548,-4.6850004,2.4332097
2549,-0.26235992,7.8256
2550,-3.5879521,1.9368535
2551,2.4529166,10.056404
2552,2.6107519,9.63987
2553,-3.6320865,3.5898979
2554,-3.2544827,1.9752467
2555,-3.6013422,1.5049794
2556,-4.726267,2.529659
2557,2.1548946,9.399156
2558,-4.287622,3.040417
2559,-3.5813043,1.6183949
2560,-4.314521,2.5597315
2561,-3.5521712,1.6763275
2562,-3.9489388,3.268667
2563,-3.6699352,1.9170227
2564,-3.7602327,1.9061722
2565,-3.8420095,2.5855815
2566,-4.5054173,2.8768516
2567,-4.8938775,2.440916
2568,-2.780877,2.8237252
2569,-3.5091114,2.9628484
2570,-4.341021,2.6416428
2571,-4.255465,2.0363874
2572,-3.5520997,1.5557997
2573,-3.4614687,4.4880457
2574,-3.128614,3.557713
2575,-3.7585678,2.0882468
2576,2.4729311,9.827208
2577,-4.179691,2.2376902
2578,-4.5480866,2.1207783
2579,-3.9126909,1.9741528
2580,-1.3291887,4.8063087
2581,-3.411617,3.358684
2582,2.626903,9.7140875
2583,2.0502565,8.743257
2584,-3.0876102,1.3147361
2585,2.5070312,9.931635
2586,1.492308,9.05821
2587,-4.248021,2.4707673
2588,2.5415318,9.824775
2589,2.2824976,9.161159
2590,2.0053635,8.823008
2591,-4.32072,2.2545574
2592,-3.1469262,1.7235839
2593,2.477686,9.97028
2594,-4.7686143,2.1310792
2595,-4.429724,2.1333656
2596,2.5574303,9.91655
2597,-4.280375,2.4264328
2598,-4.0761924,2.0227034
2599,-4.1007276,3.4901614
2600,1.3087242,8.726398
2601,-4.103942,1.9534262
2602,-4.8446717,2.3929234
2603,-3.6589408,1.4181049
2604,-3.644171,1.2872357
2605,-3.2247407,0.83908194
2606,-4.117242,2.5069602
2607,2.6986043,9.828162
2608,-4.5759983,2.445191
2609,-4.3456254,2.3768997
2610,-5.05066,3.0080514
2611,2.3797617,10.05761
2612,-4.012425,3.2651043
2613,-3.7806113,1.8797332
2614,-4.148416,2.4218478
2615,-4.50708,2.1086075
2616,-3.9049072,2.1131077
2617,2.4678774,9.965382
2618,-4.365551,2.0437882
2619,-1.8889899,0.38275653
2620,-5.002085,2.8239756
2621,-5.1115603,3.0247436
2622,-5.2204347,2.9784
2623,-5.1400275,3.1675684
2624,-4.9462924,3.292438
2625,-1.9063416,0.6046529
2626,-3.2137806,4.1929107
2627,-0.44643956,7.8282356
2628,-4.0790763,2.3837302
2629,-4.128884,2.0416806
2630,-4.342797,2.8997695
2631,2.4712095,9.726718
2632,-4.3677096,2.447932
2633,-3.2886128,1.2778312
2634,-3.6141071,1.560857
2635,-0.19183941,7.7938547
2636,-4.346025,2.5307908
2637,-1.7241004,5.12151
2638,-3.796802,3.7279944
2639,-4.580528,2.4120784
2640,-4.9317727,2.7686427
2641,-3.959123,2.6759312
2642,-3.384661,1.8752809
2643,1.397252,9.024741
2644,0.82403326,8.870368
2645,-4.118292,2.4030633
2646,-4.340346,2.2487526
2647,-4.0761614,2.3762298
2648,-4.2572,2.9331727
2649,-3.643153,2.890049
2650,-3.434195,2.4837198
2651,-3.5983,1.9361345
2652,-2.853537,4.2455807
2653,-4.8261094,2.7425425
2654,-4.6777606,2.274967
2655,2.7418368,9.715971
2656,-3.7474403,2.1457906
2657,-4.1024003,2.308154
2658,-4.0837226,2.6635664
2659,2.5159924,10.00059
2660,-4.5721135,2.260875
2661,-1.1561425,2.4487438
2662,2.510146,9.938311
2663,-2.8608682,4.368077
2664,-2.2852764,2.8856986
2665,-2.06116,2.728456
2666,-3.6242223,2.0705514
2667,-3.4491403,1.9896495
2668,-3.9677322,2.3824372
2669,-3.1833267,2.1979368
2670,-3.8622797,1.79503
2671,2.5000603,10.041152
2672,1.5862571,9.046408
2673,2.538216,9.876176
2674,-4.570825,1.9540061
2675,-5.1309543,3.0074346
2676,-5.1339784,2.900186
2677,-4.3086762,2.5533714
2678,-1.3132446,4.725863
2679,-4.5130167,3.0409687
2680,-4.1592484,2.8502412
2681,-4.1939054,2.4471319
2682,1.6567868,9.137077
2683,1.9246562,8.711431
2684,-3.7463634,1.9669201
2685,-3.5510943,1.6047478
2686,-4.3231273,2.2958677
2687,-2.988341,0.7244272
2688,-2.797345,1.3460292
2689,-4.475831,3.1002
2690,2.1119752,8.956214
2691,-2.509473,3.7378335
2692,2.7936013,10.339743
2693,-2.5795176,1.5479643
2694,-4.56123,3.0130222
2695,-4.0557365,3.182063
2696,-4.6663427,2.438613
2697,-3.8727546,2.1885707
2698,-3.577313,1.9011743
2699,-1.2375311,8.991371
2700,-4.1773834,2.8047237
2701,-4.6694336,2.5098536
2702,-4.105838,2.4040508
2703,-3.1195052,3.5584757
2704,2.4376562,9.827558
2705,2.4947107,9.940215
2706,-5.04138,2.8378508
2707,2.3495414,9.975848
2708,-2.4440901,4.115022
2709,-4.1035604,2.4015565
2710,-4.0919323,2.3682997
2711,-2.612045,3.547354
2712,2.475571,9.789104
2713,-2.9680588,3.9982405
2714,-4.283343,4.175881
2715,-4.1940713,3.1938794
2716,-3.9653249,1.8736671
2717,3.1808963,6.1080613
2718,2.5218635,9.947121
2719,-3.4356353,1.7061342
2720,2.5830505,9.616742
2721,-4.2359695,3.4496362
2722,-3.8301752,2.7507455
2723,-3.6522717,2.1046824
2724,-3.2262416,1.6576562
2725,-4.236663,2.896672
2726,-4.6709023,2.6677938
2727,-4.4406734,2.8041801
2728,-4.4894824,2.9138055
2729,-4.3442764,2.5802913
2730,-3.986849,1.8101802
2731,-3.9165335,1.8378774
2732,-1.9733639,5.8274946
2733,-4.6477327,2.7462761
2734,-0.924159,-0.11682436
2735,-2.9111705,5.0237308
2736,-2.5171232,3.260403
2737,2.5398204,9.925036
2738,2.4732401,9.95591
2739,2.4412787,9.871804
2740,-4.1095624,7.4510565
2741,-1.0153064,8.36091
2742,-2.7994626,3.515956
2743,-1.3052264,8.3698
2744,-4.449155,4.3360868
2745,-2.877067,4.887727
2746,-4.2640276,4.349496
2747,-4.1864,4.4875474
2748,-4.3479238,4.6465416
2749,-4.2025294,4.3957157
2750,-4.4575415,4.4680176
2751,-4.1732655,4.2817745
2752,-4.3042903,4.723894
2753,-4.304743,4.606583
2754,-4.0754814,4.4241815
2755,-4.5308433,4.763561
2756,-4.252631,4.5063505
2757,-4.324446,4.802885
2758,-4.304943,4.537675
2759,-4.021845,4.5491185
2760,-4.3496428,4.558451
2761,-4.2906327,4.6369042
2762,-4.3283424,4.367929
2763,-4.301371,4.461729
2764,-1.6011732,8.439692
2765,-3.1463058,4.9225044
2766,-2.9571567,8.122122
2767,-3.109416,4.481298
2768,-2.7347584,4.4948936
2769,-3.5989137,4.495078
2770,-3.5892024,4.5390234
2771,-3.776333,4.395276
2772,-1.2115887,9.129695
2773,-3.4421797,4.368792
2774,-3.9835904,4.3809075
2775,-4.520003,6.059715
2776,-3.856893,3.84147
2777,-4.574314,3.9191267
2778,-3.4504032,1.8322527
2779,-4.211855,5.198869
2780,-4.2197986,4.7431817
2781,2.1274962,10.483474
2782,-3.1426473,8.036446
2783,-1.5685565,8.774383
2784,-4.3754435,4.662414
2785,-1.5948628,8.459294
2786,-2.1626139,8.423669
2787,-4.3089404,4.6195784
2788,-4.075201,5.1920238
2789,-4.036704,7.0247326
2790,-1.5059625,8.776019
2791,2.5174334,10.91411
2792,-1.7391781,8.416288
2793,-4.2011547,4.0150204
2794,-2.6711326,8.277487
2795,-3.719695,3.8477533
2796,-3.0937963,2.6436448
2797,-1.1703559,8.191655
2798,-3.2737155,4.816455
2799,-4.360976,4.5858665
2800,-2.868044,8.164035
2801,-4.5054593,4.755471
2802,-4.423692,4.4870152
2803,-2.2020223,4.2880535
2804,-4.4941516,4.739755
2805,-4.494845,4.607506
2806,-4.554919,4.65797
2807,-4.575427,4.8939123
2808,-4.398415,4.538263
2809,-1.9928024,8.436719
2810,-2.9327931,1.066346
2811,-3.06625,0.96032614
2812,-4.5689077,4.7445683
2813,-4.4133787,4.807645
2814,-2.2579277,1.197039
2815,-3.1189191,0.8083299
2816,-4.478697,4.596209
2817,-4.549794,4.6631618
2818,-4.5069203,4.9032187
2819,-4.446685,5.0051026
2820,-4.494696,4.8156915
2821,-3.333356,0.9614314
2822,-4.5697737,4.82997
2823,-3.409245,0.815573
2824,-4.566692,4.871216
2825,-4.500247,4.994495
2826,-4.3400455,4.5233555
2827,-4.6322584,4.6640124
2828,-3.8900673,4.737971
2829,-4.5739646,4.7260437
2830,-4.524214,5.027618
2831,-4.659386,4.5723805
2832,-4.519811,5.072012
2833,-4.575219,4.6277876
2834,-4.553796,4.315915
2835,-4.258937,5.5008044
2836,-4.4225683,4.9423723
2837,-2.9330344,4.6482396
2838,-3.105823,6.20893
2839,-3.5883327,2.745755
2840,-3.0578632,4.9319806
2841,-2.9939148,4.4583807
2842,2.6664853,10.806552
2843,-3.5648243,4.873208
2844,-2.9016871,5.1562424
2845,-3.9533765,4.4000793
2846,-1.5006834,8.437259
2847,-1.4701649,8.000109
2848,-1.2938613,8.292708
2849,-4.0357213,4.289333
2850,-4.451592,4.0096316
2851,-4.344935,4.644459
2852,-4.393281,4.6131287
2853,-4.385838,4.498323
2854,-1.5375876,8.699049
2855,-1.603454,8.603546
2856,-1.6681938,8.198671
2857,-1.1005048,9.129686
